0.15848433477069468,0.20658953120565154,0.2638259763845316,0.3599073484206784,1.0
0.15667395289021124,0.2236380930200031,0.288609593979676,0.2589686006700051,0.4016007457736016
0.18298842481069247,0.24090200493053285,0.3055820429178925,0.2674697755001915,0.46096694244878855
0.18242658815560311,0.24562548893771521,0.18289188228468295,0.26651099647203336,0.4529095697525704




0.05632796237130207,0.13093586909515076,0.20782426070882284,0.3166917434597299,0.4293059312684985
0.059300890830039005,0.1722130616720161,0.2152484121086536,0.31899489213390614,0.4180914661917178
0.07298381862601999,0.15091406549190473,0.22664900987723943,0.3033459748525197,0.42424661304692624
0.07712520600040632,0.15919992608347872,0.22830214953390623,0.3493703163965576,0.43061017407422897
0.076129409718339,0.1693003785943058,0.2389059179157143,0.360694732935222,1.0
0.0794021839648497,0.17891488620918483,0.2589305910418931,0.3618750505330551,1.0
0.12461995564502604,0.19799796354704347,0.26599434494622465,0.3478414359457265,1.0
0.12660753526618124,0.19194410177670446,0.25931661042286414,0.3911801394101103,1.0
0.12461995564502604,0.19921059665641644,0.2634207305664012,0.3626534718715198,1.0
0.1452219949463079,0.20515761602581514,0.29646789485473846,0.3498013014935659,1.0
0.14292144744285581,0.2234283519002617,0.28565863410738324,0.36686460618122174,1.0
0.1465457461180274,0.2074245919236154,0.28773055857746294,0.3784375499516539,0.4973432938178775
